lead_id,month,year,state,numberOfCalls,callTimeMinute
20418,10,2019,Oklahoma,7,70.65
20420,10,2019,Arkansas,17,36.02
20421,10,2019,Missouri,1,2.38
20422,10,2019,Oklahoma,3,6.57
20423,9,2019,Missouri,3,6.88
20424,9,2019,Arkansas,1,8.58
20425,9,2019,Arkansas,1,2.02
20426,9,2019,Arkansas,2,1.23
20428,9,2019,Arkansas,1,0.57
20429,9,2019,Missouri,1,0.20
20430,9,2019,Arkansas,2,9.58
20431,9,2019,Missouri,1,0.52
20432,9,2019,Oklahoma,16,16.27
20433,9,2019,Arkansas,1,1.05
20436,9,2019,Arkansas,3,6.87
20438,9,2019,Missouri,16,26.97
20439,9,2019,Arkansas,4,8.60
20443,9,2019,Arkansas,1,1.72
20446,9,2019,Oklahoma,2,10.62
20447,9,2019,Arkansas,6,9.97
20448,9,2019,Arkansas,2,0.07
20449,9,2019,Missouri,10,16.83
20451,9,2019,Arkansas,7,29.70
20453,9,2019,Arkansas,4,2.57
20456,9,2019,Missouri,4,2.77
20457,9,2019,Arkansas,18,24.30
20458,9,2019,Arkansas,4,3.37
20460,9,2019,Arkansas,1,0.78
20461,9,2019,Arkansas,1,0.60
20463,9,2019,Arkansas,1,3.77
20464,9,2019,Missouri,6,34.50
20465,9,2019,Arkansas,4,3.77
20467,9,2019,Oklahoma,3,3.72
20468,9,2019,Arkansas,9,9.98
20469,9,2019,Arkansas,12,23.43
20474,9,2019,Arkansas,8,4079.35
20475,9,2019,Arkansas,3,19.17
20477,9,2019,Arkansas,1,0.05
20478,9,2019,Arkansas,1,2.63
20479,9,2019,Missouri,1,0.50
20481,9,2019,Arkansas,7,11.78
20484,9,2019,Arkansas,3,2.25
20485,9,2019,Arkansas,6,4.27
20487,9,2019,Arkansas,2,12.97
20489,9,2019,Missouri,9,25.32
20490,9,2019,Arkansas,7,87.82
20491,9,2019,Arkansas,4,4.55
20498,9,2019,Missouri,4,1.48
20502,9,2019,Missouri,14,43.02
20504,9,2019,Missouri,10,5.20
20505,9,2019,Arkansas,16,46.27
20507,9,2019,Missouri,5,4.83
20508,9,2019,Missouri,1,0.62
20509,9,2019,Arkansas,2,1.15
20512,9,2019,Arkansas,5,9.03
20513,9,2019,Arkansas,1,0.52
20514,9,2019,Missouri,11,52.35
20517,9,2019,Arkansas,1,7.73
20518,9,2019,Arkansas,1,1.27
20519,9,2019,Arkansas,3,2.18
20520,9,2019,Missouri,1,0.35
20528,9,2019,Missouri,15,17.75
20529,9,2019,Arkansas,6,30.93
20533,9,2019,Missouri,1,7.57
20534,9,2019,Arkansas,8,38.03
20535,9,2019,Arkansas,4,3.90
20538,9,2019,Missouri,3,36.32
20539,9,2019,Missouri,5,13.87
20544,9,2019,Arkansas,5,4.23
20552,9,2019,Arkansas,4,1.73
20555,9,2019,Arkansas,4,15.40
20556,9,2019,Arkansas,8,18.13
20559,9,2019,Missouri,19,122.67
20563,9,2019,Arkansas,3,13.03
20569,9,2019,Arkansas,3,11.60
20572,9,2019,Missouri,14,35.63
20574,9,2019,Arkansas,8,10.43
20575,9,2019,Arkansas,11,23.55
20576,9,2019,Arkansas,6,6.65
20588,9,2019,Missouri,2,1.13
20592,9,2019,Missouri,1,2.50
20595,9,2019,Missouri,5,4.17
20598,9,2019,Missouri,2,1.13
20607,9,2019,Missouri,3,6.82
20608,9,2019,Missouri,3,14.60
20613,9,2019,Missouri,10,70.38
20616,9,2019,Missouri,1,2.80
20617,9,2019,Missouri,24,29.42
20619,9,2019,Arkansas,1,0.63
20620,9,2019,Arkansas,1,1.22
20623,9,2019,Missouri,2,5.07
20625,9,2019,Arkansas,1,2.43
20631,9,2019,Arkansas,2,6.57
20632,9,2019,Arkansas,22,36.78
20634,9,2019,Arkansas,12,18.38
20635,9,2019,Arkansas,3,2.00
20637,9,2019,Missouri,2,2.40
20644,9,2019,Missouri,1,0.03
20647,9,2019,Arkansas,28,28.80
20652,9,2019,Arkansas,1,1.33
20653,9,2019,Arkansas,8,6.87
20657,9,2019,Arkansas,2,4.47
20661,9,2019,Missouri,1,5.22
20663,9,2019,Arkansas,16,42.53
20668,9,2019,Arkansas,7,3.85
20670,9,2019,Arkansas,12,23.95
20671,9,2019,Missouri,1,0.62
20673,9,2019,Arkansas,3,
20678,9,2019,Arkansas,3,4.38
20679,9,2019,Oklahoma,8,78.95
20690,9,2019,Arkansas,3,10.12
20691,9,2019,Arkansas,7,16.88
20695,9,2019,Arkansas,15,23.28
20701,9,2019,Arkansas,36,74.53
20703,9,2019,Missouri,3,26.72
20705,9,2019,Arkansas,1,0.55
20716,9,2019,Arkansas,4,22.05
20721,9,2019,Arkansas,9,60.08
20727,9,2019,Arkansas,1,0.57
20728,9,2019,Arkansas,2,1.67
20729,9,2019,Missouri,10,44.73
20733,9,2019,Missouri,4,2.48
20734,9,2019,Arkansas,1,6.72
20738,9,2019,Missouri,1,
20745,9,2019,Missouri,2,6.98
20750,9,2019,Missouri,3,6.15
20751,9,2019,Missouri,6,3.35
20753,9,2019,Arkansas,5,11.17
20754,9,2019,Arkansas,5,28.15
20758,9,2019,Arkansas,3,5.17
20759,9,2019,Missouri,7,12.93
20765,9,2019,Arkansas,6,6.93
20766,9,2019,Missouri,1,23.48
20767,9,2019,Arkansas,5,6.25
20770,9,2019,Arkansas,14,16.80
20771,9,2019,Missouri,1,3.55
20772,9,2019,Arkansas,2,2.23
20776,9,2019,Missouri,1,0.87
20783,9,2019,Arkansas,17,22.77
20787,9,2019,Arkansas,7,37.15
20789,9,2019,Missouri,2,1.28
20790,9,2019,Missouri,14,34.70
20795,9,2019,Missouri,6,2.78
20800,9,2019,Arkansas,10,17.48
20802,9,2019,Missouri,13,18.22
20803,9,2019,Missouri,15,15.05
20805,9,2019,Arkansas,4,10.67
20808,9,2019,Arkansas,6,18.38
20810,9,2019,Arkansas,1,1.15
20814,9,2019,Missouri,1,1.33
20815,9,2019,Missouri,1,2.05
20817,9,2019,Missouri,1,0.57
20819,9,2019,Missouri,1,0.55
20821,9,2019,Arkansas,1,0.75
20822,9,2019,Missouri,8,43.95
20824,9,2019,Arkansas,1,0.92
20829,9,2019,Arkansas,4,4.30
20830,9,2019,Oklahoma,19,55.92
20834,9,2019,Arkansas,1,
20838,9,2019,Arkansas,5,4.03
20843,9,2019,Missouri,2,3.57
20845,9,2019,Arkansas,4,13.47
20847,9,2019,Arkansas,3,2.77
20849,9,2019,Missouri,4,54.57
20851,9,2019,Arkansas,18,25.08
20858,9,2019,Arkansas,13,15.72
20861,9,2019,Arkansas,21,175.63
20866,9,2019,Arkansas,1,1.18
20868,9,2019,Arkansas,19,21.35
20870,9,2019,Arkansas,6,6.48
20871,9,2019,Arkansas,3,25.82
20873,9,2019,Arkansas,3,29.97
20874,9,2019,Arkansas,5,14.08
20876,9,2019,Arkansas,3,16.87
20880,9,2019,Arkansas,1,1.35
20881,9,2019,Arkansas,1,3.83
20887,9,2019,Missouri,20,51.50
20889,9,2019,Arkansas,3,4.62
20890,9,2019,Arkansas,1,10.50
20894,9,2019,Missouri,7,4.33
20895,9,2019,Arkansas,2,3.75
20900,9,2019,Arkansas,25,42.63
20903,9,2019,Arkansas,5,25.85
20906,9,2019,Arkansas,4,14.28
20907,9,2019,Arkansas,3,1.40
20911,9,2019,Missouri,1,0.95
20914,9,2019,Arkansas,2,3.80
20915,9,2019,Missouri,7,35.13
20923,9,2019,Arkansas,5,3.08
20924,9,2019,Arkansas,1,1.23
20926,9,2019,Arkansas,1,2.62
20928,9,2019,Arkansas,3,17.42
20929,9,2019,Arkansas,6,5.12
20933,9,2019,Arkansas,1,0.08
20934,9,2019,Missouri,1,0.52
20936,9,2019,Missouri,1,1.48
20937,9,2019,Arkansas,12,41.32
20939,9,2019,Missouri,1,0.58
20944,9,2019,Arkansas,1,0.62
20949,9,2019,Arkansas,3,5.27
20956,9,2019,Arkansas,2,0.63
20959,9,2019,Oklahoma,1,0.57
20965,9,2019,Missouri,4,3.82
20966,9,2019,Arkansas,9,6.58
20969,9,2019,Missouri,11,36.08
20975,9,2019,Arkansas,4,3.90
20976,9,2019,Missouri,4,3.22
20977,9,2019,Arkansas,1,2.10
20980,9,2019,Oklahoma,14,100.77
20982,9,2019,Arkansas,2,6.28
20985,9,2019,Missouri,1,0.65
20986,9,2019,Arkansas,12,24.78
20988,9,2019,Arkansas,3,1.15
20992,9,2019,Missouri,1,0.62
20995,9,2019,Arkansas,1,0.62
21002,9,2019,Missouri,1,2.33
21005,9,2019,Missouri,6,17.80
21007,9,2019,Missouri,15,19.43
21010,9,2019,Arkansas,3,1.38
21012,9,2019,Arkansas,2,2.20
21016,9,2019,Missouri,1,11.63
21019,9,2019,Missouri,7,12.05
21030,9,2019,Missouri,11,16.67
21036,9,2019,Arkansas,12,14.25
21047,9,2019,Missouri,4,19.37
21053,9,2019,Arkansas,12,18.70
21055,9,2019,Arkansas,27,44.27
21057,9,2019,Missouri,22,130.13
21058,9,2019,Missouri,5,5.15
21064,9,2019,Arkansas,7,17.37
21066,9,2019,Arkansas,29,151.47
21068,9,2019,Arkansas,20,19.08
21069,9,2019,Missouri,1,1.07
21070,9,2019,Missouri,1,2.55
21071,9,2019,Missouri,6,15.85
21083,3,2020,Oklahoma,23,9.72
21088,9,2019,Arkansas,22,54.63
21089,9,2019,Missouri,2,1.30
21093,9,2019,Missouri,2,19.48
21094,9,2019,Missouri,1,2.93
21095,9,2019,Missouri,13,22.63
21100,9,2019,Arkansas,1,0.78
21104,9,2019,Missouri,11,51.00
21109,9,2019,Arkansas,8,11.43
21111,9,2019,Arkansas,1,1.12
21113,9,2019,Arkansas,37,85.05
21122,9,2019,Arkansas,7,14.33
21127,9,2019,Missouri,1,0.23
21133,9,2019,Arkansas,1,6.63
21143,9,2019,Arkansas,13,18.88
21151,9,2019,Arkansas,5,10.00
21152,9,2019,Arkansas,27,56.07
21157,9,2019,Missouri,20,75.93
21160,9,2019,Arkansas,3,2.83
21162,9,2019,Missouri,8,18.80
21167,9,2019,Missouri,1,13.40
21173,9,2019,Missouri,2,3.33
21174,9,2019,Missouri,34,209.12
21175,9,2019,Missouri,2,1.18
21177,9,2019,Arkansas,25,58.52
21179,9,2019,Missouri,1,5.28
21182,9,2019,Arkansas,5,3.80
21186,9,2019,Missouri,2,4.80
21187,9,2019,Missouri,6,28.10
21191,9,2019,Missouri,2,1.35
21192,9,2019,Missouri,1,1.08
21194,9,2019,Missouri,5,2.57
21195,9,2019,Missouri,5,4.92
21196,9,2019,Missouri,3,6.38
21201,9,2019,Arkansas,30,99.05
21204,9,2019,Arkansas,3,4.33
21205,9,2019,Arkansas,7,6.77
21210,9,2019,Arkansas,9,10.15
21220,9,2019,Arkansas,15,21.52
21221,9,2019,Missouri,1,1.58
21224,9,2019,Missouri,3,12.03
21227,9,2019,Missouri,1,3.52
21228,9,2019,Missouri,44,97.73
21236,9,2019,Arkansas,4,5.67
21238,9,2019,Missouri,5,6.87
21240,9,2019,Missouri,5,16.18
21246,9,2019,Arkansas,9,14.65
21248,9,2019,Arkansas,1,2.85
21258,9,2019,Arkansas,7,27.82
21265,9,2019,Arkansas,15,9.82
21267,9,2019,Arkansas,8,11.02
21274,3,2020,Arkansas,42,213.55
21275,9,2019,Missouri,5,5.28
21280,9,2019,Arkansas,1,0.57
21283,9,2019,Arkansas,15,17.93
21284,9,2019,Arkansas,1,2.68
21285,9,2019,Arkansas,8,10.12
21290,9,2019,Arkansas,7,13.75
21291,9,2019,Arkansas,2,1.70
21292,9,2019,Arkansas,1,
21296,9,2019,Missouri,2,1.25
21300,9,2019,Arkansas,2,21.02
21302,9,2019,Arkansas,3,1.77
21315,9,2019,Missouri,16,28.18
21316,9,2019,Oklahoma,10,32.63
21317,9,2019,Missouri,1,0.62
21318,9,2019,Arkansas,1,0.63
21321,9,2019,Arkansas,41,148.33
21322,9,2019,Arkansas,3,5.08
21323,9,2019,Arkansas,3,1.78
21325,9,2019,Oklahoma,3,4.15
21331,9,2019,Arkansas,5,8.03
21332,9,2019,Arkansas,16,35.58
21333,9,2019,Missouri,1,1.35
21336,9,2019,Arkansas,1,0.05
21338,9,2019,Arkansas,1,6.68
21339,9,2019,Arkansas,5,11.65
21346,9,2019,Arkansas,1,4.70
21347,9,2019,Arkansas,7,8.77
21348,9,2019,Arkansas,6,10.78
21350,9,2019,Arkansas,5,18.17
21351,6,2019,Oklahoma,3,9.03
21355,8,2019,Arkansas,1,0.40
21357,8,2019,Arkansas,8,52.73
21358,8,2019,Missouri,3,2.77
21359,8,2019,Arkansas,6,6.17
21360,8,2019,Missouri,3,20.32
21361,8,2019,Arkansas,2,3.43
21362,3,2020,Oklahoma,1,9.90
21365,8,2019,Arkansas,6,4.40
21368,7,2019,Arkansas,2,6.87
21369,7,2019,Arkansas,1,12.72
21371,7,2019,Oklahoma,1,0.57
21373,7,2019,Arkansas,2,2.47
21375,7,2019,Missouri,6,10.98
21381,7,2019,Arkansas,1,0.97
21386,7,2019,Arkansas,2,7.93
21387,7,2019,Arkansas,5,8.37
21395,7,2019,Arkansas,3,12.25
21402,6,2019,Oklahoma,1,0.90
21403,6,2019,Arkansas,1,0.83
21405,6,2019,Oklahoma,1,1.68
21409,6,2019,Oklahoma,14,37.60
21413,6,2019,Arkansas,2,11.25
21425,6,2019,Missouri,1,5.58
21427,5,2019,Arkansas,2,2.93
21432,5,2019,Arkansas,1,1.45
21435,5,2019,Arkansas,44,98.58
21437,5,2019,Arkansas,1,0.65
21441,5,2019,Arkansas,1,1.68
21442,4,2019,Missouri,2,1.20
21446,4,2019,Arkansas,1,0.60
21449,3,2020,Oklahoma,22,75.53
21450,3,2020,Oklahoma,7,27.33
21459,3,2020,Oklahoma,13,93.95
21471,3,2020,Oklahoma,8,66.03
21473,3,2020,Missouri,15,39.40
21474,3,2020,Missouri,24,115.20
21476,3,2020,Oklahoma,6,103.12
21478,3,2020,Arkansas,4,60.13
21479,3,2020,Arkansas,9,130.33
21480,3,2020,Oklahoma,9,18.05
21485,3,2020,Oklahoma,7,74.72
21488,3,2020,Arkansas,47,473.88
21491,3,2020,Oklahoma,10,86.67
21493,3,2020,Oklahoma,5,46.08
21495,3,2020,Oklahoma,8,35.80
21496,3,2020,Arkansas,43,249.93
21497,3,2020,Oklahoma,14,32.83
21498,3,2020,Arkansas,11,49.57
21500,3,2020,Arkansas,5,69.13
21502,3,2020,Arkansas,19,112.65
21505,3,2020,Oklahoma,67,299.60
21520,3,2020,Oklahoma,18,31.12
21523,3,2020,Oklahoma,4,201.25
21526,3,2020,Oklahoma,1,10.40
21529,3,2020,Oklahoma,18,35.18
21531,3,2020,Oklahoma,5,110.07
21536,3,2020,Arkansas,3,11.52
21537,3,2020,Arkansas,8,129.67
21538,3,2020,Missouri,4,79.27
21541,3,2020,Oklahoma,18,144.65
21543,3,2020,Oklahoma,3,67.90
21545,3,2020,Oklahoma,9,72.05
21547,3,2020,Oklahoma,4,11.45
21548,3,2020,Oklahoma,16,97.98
21552,3,2020,Arkansas,12,63.53
21564,3,2020,Oklahoma,15,16.23
21566,3,2020,Oklahoma,15,30.42
21575,3,2020,Missouri,8,3.62
21577,3,2020,Oklahoma,13,83.35
21580,3,2020,Oklahoma,21,34.13
21584,3,2020,Oklahoma,13,35.95
21585,3,2020,Missouri,19,17.88
21587,3,2020,Oklahoma,5,73.62
21589,3,2020,Arkansas,21,25.83
21591,3,2020,Oklahoma,24,153.75
21593,3,2020,Arkansas,6,84.33
21595,3,2020,Oklahoma,16,58.13
21598,3,2020,Arkansas,24,53.15
21600,3,2020,Oklahoma,9,87.82
21608,3,2020,Arkansas,20,101.77
21610,3,2020,Oklahoma,24,238.93
21611,3,2020,Arkansas,4,34.32
21614,3,2020,Arkansas,7,109.85
21615,3,2020,Oklahoma,21,44.00
21617,3,2020,Arkansas,6,43.88
21622,3,2020,Oklahoma,18,36.48
21625,3,2020,Missouri,19,47.85
21629,3,2020,Oklahoma,14,37.45
21633,3,2020,Arkansas,9,61.97
21641,3,2020,Oklahoma,15,86.43
21644,3,2020,Arkansas,4,28.20
21646,3,2020,Oklahoma,25,96.32
21649,3,2020,Arkansas,12,7.67
21652,3,2020,Arkansas,17,0.73
21655,3,2020,Arkansas,5,20.08
21657,3,2020,Arkansas,4,37.80
21658,3,2020,Arkansas,26,169.03
21659,3,2020,Arkansas,9,66.65
21660,3,2020,Oklahoma,7,39.05
21663,3,2020,Oklahoma,1,11.05
21668,3,2020,Oklahoma,13,84.98
21669,3,2020,Arkansas,30,123.23
21670,3,2020,Oklahoma,7,68.53
21677,3,2020,Arkansas,15,24.72
21685,3,2020,Oklahoma,4,79.35
21692,3,2020,Arkansas,7,55.95
21698,3,2020,Arkansas,7,13.33
21700,3,2020,Arkansas,19,55.87
21701,3,2020,Arkansas,3,14.63
21702,3,2020,Arkansas,7,83.15
21703,3,2020,Missouri,4,109.08
21706,3,2020,Arkansas,35,139.62
21712,3,2020,Oklahoma,4,24.00
21713,3,2020,Oklahoma,15,22.13
21717,3,2020,Arkansas,11,9.98
21718,3,2020,Arkansas,16,38.63
21722,3,2020,Missouri,11,73.45
21723,3,2020,Oklahoma,9,105.73
21726,3,2020,Arkansas,3,1.92
21727,3,2020,Arkansas,9,123.02
21731,3,2020,Missouri,4,52.22
21732,3,2020,Arkansas,18,109.28
21733,3,2020,Oklahoma,47,80.97
21736,3,2020,Oklahoma,10,35.42
21743,3,2020,Oklahoma,6,28.55
21744,3,2020,Missouri,12,199.75
21745,3,2020,Oklahoma,13,178.17
21746,3,2020,Oklahoma,10,68.50
21750,3,2020,Oklahoma,15,23.27
21751,3,2020,Oklahoma,13,132.87
21753,3,2020,Oklahoma,44,223.63
21759,3,2020,Oklahoma,10,60.72
21760,3,2020,Arkansas,34,235.23
21765,3,2020,Oklahoma,3,49.47
21772,3,2020,Arkansas,42,92.13
21774,3,2020,Oklahoma,13,110.48
21776,3,2020,Missouri,18,25.72
21778,3,2020,Oklahoma,3,18.17
21779,3,2020,Arkansas,3,54.72
21780,3,2020,Arkansas,10,16.10
21783,3,2020,Arkansas,5,106.35
21784,3,2020,Oklahoma,19,17.67
21787,3,2020,Oklahoma,15,86.97
21791,3,2020,Missouri,1,29.20
21797,3,2020,Missouri,21,144.47
21798,3,2020,Oklahoma,19,19.13
21803,3,2020,Missouri,15,29.35
21806,3,2020,Missouri,8,125.35
21808,3,2020,Oklahoma,14,105.85
21811,3,2020,Oklahoma,15,57.33
21818,3,2020,Missouri,4,58.13
21824,3,2020,Arkansas,5,103.18
21825,3,2020,Oklahoma,9,126.75
21829,3,2020,Oklahoma,3,69.48
21830,3,2020,Oklahoma,18,27.02
21835,3,2020,Oklahoma,15,131.02
21839,3,2020,Missouri,15,57.10
21841,3,2020,Oklahoma,25,202.77
21849,3,2020,Oklahoma,4,14.70
21850,3,2020,Oklahoma,5,30.58
21851,3,2020,Arkansas,27,98.30
21860,3,2020,Oklahoma,15,25.17
21862,3,2020,Oklahoma,15,54.83
21869,3,2020,Missouri,23,171.30
21874,3,2020,Arkansas,5,58.42
21876,3,2020,Oklahoma,84,286.43
21881,3,2020,Arkansas,4,91.67
21883,3,2020,Oklahoma,5,89.75
21886,3,2020,Arkansas,14,175.60
21887,3,2020,Oklahoma,2,11.17
21889,3,2020,Missouri,19,164.73
21892,3,2020,Oklahoma,27,168.37
21893,3,2020,Oklahoma,8,72.42
21894,3,2020,Oklahoma,38,155.87
21899,3,2020,Oklahoma,8,25.77
21901,3,2020,Missouri,6,26.12
21922,3,2020,Missouri,15,29.87
21925,3,2020,Arkansas,27,170.15
21931,3,2020,Oklahoma,5,41.50
21932,3,2020,Oklahoma,18,101.43
21935,3,2020,Missouri,12,21.62
21936,3,2020,Oklahoma,31,167.45
21939,3,2020,Oklahoma,35,191.78
21940,3,2020,Arkansas,21,92.98
21946,3,2020,Arkansas,9,42.18
21947,3,2020,Arkansas,5,15.25
21956,3,2020,Oklahoma,93,226.78
21957,3,2020,Arkansas,10,74.37
21958,3,2020,Oklahoma,15,19.40
21960,3,2020,Arkansas,5,107.87
21961,3,2020,Oklahoma,31,107.85
21964,3,2020,Arkansas,4,96.53
21966,3,2020,Oklahoma,13,74.33
21968,3,2020,Oklahoma,5,41.52
21981,3,2020,Arkansas,2,3.32
21983,3,2020,Oklahoma,10,63.58
21993,3,2020,Arkansas,12,74.27
21995,3,2020,Missouri,3,72.03
22001,3,2020,Arkansas,6,53.18
22005,3,2020,Oklahoma,16,130.60
22009,3,2020,Oklahoma,9,33.40
22011,3,2020,Oklahoma,2,37.58
22012,3,2020,Arkansas,13,138.73
22017,4,2020,Oklahoma,2,42.55
22022,4,2020,Oklahoma,5,36.48
22029,4,2020,Arkansas,9,61.35
22030,4,2020,Oklahoma,5,24.23
22035,4,2020,Oklahoma,19,39.37
22037,4,2020,Oklahoma,33,267.15
22040,4,2020,Oklahoma,10,36.20
22044,4,2020,Oklahoma,19,41.38
22046,4,2020,Oklahoma,34,62.40
22048,4,2020,Oklahoma,3,100.72
22050,4,2020,Arkansas,5,53.42
22051,4,2020,Arkansas,5,22.13
22056,4,2020,Arkansas,9,35.33
22059,4,2020,Oklahoma,5,17.83
22060,4,2020,Oklahoma,15,18.77
22061,4,2020,Oklahoma,22,257.93
22064,4,2020,Oklahoma,6,23.87
22067,4,2020,Oklahoma,4,85.50
22069,4,2020,Oklahoma,4,78.92
22070,4,2020,Oklahoma,5,57.78
22071,4,2020,Missouri,4,85.27
22076,4,2020,Oklahoma,15,49.88
22077,4,2020,Oklahoma,25,215.00
22081,4,2020,Oklahoma,20,193.00
22082,4,2020,Arkansas,12,163.70
22085,4,2020,Arkansas,17,126.30
22087,4,2020,Arkansas,12,12.75
22090,4,2020,Arkansas,8,110.90
22095,4,2020,Oklahoma,33,69.13
22097,4,2020,Oklahoma,20,309.67
22098,4,2020,Arkansas,15,111.53
22099,4,2020,Arkansas,21,97.00
22100,4,2020,Arkansas,15,161.95
22110,4,2020,Arkansas,11,18.98
22116,4,2020,Oklahoma,35,169.62
22117,4,2020,Arkansas,5,17.28
22126,4,2020,Missouri,3,27.27
22129,4,2020,Missouri,15,87.05
22130,4,2020,Missouri,15,27.53
22138,4,2020,Missouri,14,58.70
22141,4,2020,Missouri,1,9.18
22156,4,2020,Missouri,36,156.70
22162,4,2020,Missouri,13,42.10
22165,4,2020,Oklahoma,9,108.62
22169,4,2020,Arkansas,49,937.65
22170,4,2020,Oklahoma,2,20.63
22176,4,2020,Missouri,21,30.93
22179,4,2020,Oklahoma,4,63.08
22180,4,2020,Missouri,3,8.53
22187,4,2020,Oklahoma,30,198.78
22188,4,2020,Missouri,8,47.88
22193,4,2020,Arkansas,5,27.32
22195,4,2020,Oklahoma,21,160.53
22201,4,2020,Missouri,29,50.65
22208,4,2020,Missouri,3,38.73
22211,4,2020,Missouri,4,51.23
22214,4,2020,Oklahoma,21,28.77
22221,4,2020,Arkansas,36,184.23
22222,4,2020,Oklahoma,19,22.07
22224,4,2020,Oklahoma,14,108.35
22226,4,2020,Oklahoma,17,67.65
22229,4,2020,Missouri,3,11.23
22233,4,2020,Oklahoma,3,30.28
22237,4,2020,Oklahoma,5,41.72
22240,4,2020,Oklahoma,15,32.67
22241,4,2020,Arkansas,3,35.10
22243,4,2020,Arkansas,26,184.83
22247,4,2020,Oklahoma,28,41.53
22265,4,2020,Oklahoma,3,46.92
22273,4,2020,Oklahoma,5,45.80
22277,4,2020,Missouri,4,20.28
22283,4,2020,Oklahoma,19,40.03
22289,4,2020,Oklahoma,80,217.25
22293,4,2020,Arkansas,20,45.93
22295,4,2020,Oklahoma,10,191.63
22301,4,2020,Oklahoma,8,9.13
22302,4,2020,Oklahoma,18,29.72
22305,4,2020,Oklahoma,76,236.70
22309,4,2020,Oklahoma,14,132.78
22311,4,2020,Missouri,2,15.45
22312,4,2020,Oklahoma,8,21.92
22314,4,2020,Oklahoma,2,46.90
22317,4,2020,Arkansas,29,192.60
22318,4,2020,Oklahoma,4,30.73
22327,4,2020,Oklahoma,14,125.23
22334,4,2020,Oklahoma,1,23.92
22335,4,2020,Missouri,6,13.53
22339,4,2020,Missouri,21,24.40
22341,4,2020,Oklahoma,15,65.70
22346,4,2020,Arkansas,6,12.78
22348,4,2020,Oklahoma,21,118.05
22359,4,2020,Oklahoma,13,38.87
22362,4,2020,Arkansas,13,155.45
22365,4,2020,Oklahoma,2,16.83
22369,4,2020,Missouri,30,256.53
22370,4,2020,Oklahoma,11,27.58
22374,4,2020,Arkansas,1,0.18
22376,4,2020,Missouri,11,79.58
22378,4,2020,Oklahoma,9,87.83
22380,4,2020,Arkansas,16,115.00
22384,4,2020,Arkansas,9,82.98
22388,4,2020,Arkansas,46,228.23
22396,4,2020,Oklahoma,6,52.60
22400,4,2020,Arkansas,36,172.63
22401,4,2020,Arkansas,15,24.48
22403,4,2020,Missouri,616,3492.00
22410,4,2020,Oklahoma,5,49.60
22414,4,2020,Arkansas,32,252.63
22415,4,2020,Missouri,9,51.77
22418,4,2020,Oklahoma,2,19.38
22420,4,2020,Oklahoma,13,114.80
22422,4,2020,Missouri,18,26.47
22426,4,2020,Arkansas,8,93.88
22430,4,2020,Arkansas,4,15.43
22433,4,2020,Arkansas,27,153.12
22442,4,2020,Arkansas,9,41.72
22444,4,2020,Arkansas,15,8.35
22445,4,2020,Oklahoma,4,130.97
22446,4,2020,Arkansas,29,17.05
22448,4,2020,Arkansas,13,46.87
22452,4,2020,Arkansas,19,11.38
22453,4,2020,Arkansas,5,80.93
22455,4,2020,Arkansas,19,6.30
22456,4,2020,Arkansas,18,7.08
22457,4,2020,Arkansas,19,3.33
22458,4,2020,Arkansas,12,9.43
22459,4,2020,Arkansas,17,7.15
22462,4,2020,Arkansas,1,0.92
22463,4,2020,Arkansas,1,0.83
22464,4,2020,Arkansas,15,2.53
22465,4,2020,Arkansas,15,12.32
22466,4,2020,Arkansas,15,5.92
22468,4,2020,Arkansas,19,3.25
22469,4,2020,Arkansas,9,81.35
22470,4,2020,Arkansas,15,2.72
22471,4,2020,Arkansas,19,246.97
22473,4,2020,Arkansas,3,9.70
22475,4,2020,Arkansas,14,29.85
22491,4,2020,Arkansas,5,23.00
22494,4,2020,Arkansas,4,15.50
22495,4,2020,Oklahoma,3,14.93
22496,4,2020,Oklahoma,30,219.12
22498,4,2020,Arkansas,10,4.23
22505,4,2020,Arkansas,137,424.78
22509,4,2020,Arkansas,17,135.20
22513,4,2020,Arkansas,19,30.18
22515,4,2020,Arkansas,18,91.12
22524,4,2020,Arkansas,11,42.23
22530,4,2020,Arkansas,15,16.77
22536,4,2020,Arkansas,10,14.65
22545,4,2020,Arkansas,19,2.42
22546,4,2020,Arkansas,1,13.95
22547,4,2020,Arkansas,20,23.23
22549,4,2020,Arkansas,12,76.57
22550,4,2020,Arkansas,19,25.63
22552,4,2020,Arkansas,19,81.03
22557,4,2020,Arkansas,20,86.92
22559,4,2020,Arkansas,9,24.32
22562,4,2020,Arkansas,19,103.92
22566,4,2020,Arkansas,15,38.87
22567,4,2020,Arkansas,7,1.90
22568,4,2020,Arkansas,11,142.68
22576,4,2020,Arkansas,19,6.63
22578,4,2020,Arkansas,15,2.77
22579,4,2020,Arkansas,12,26.73
22586,4,2020,Oklahoma,15,24.40
22588,4,2020,Arkansas,19,87.02
22589,4,2020,Arkansas,18,6.72
22592,4,2020,Arkansas,9,87.13
22595,4,2020,Missouri,6,27.53
22597,4,2020,Missouri,4,25.20
22603,4,2020,Arkansas,15,42.12
22609,4,2020,Arkansas,6,58.02
22610,4,2020,Arkansas,24,42.98
22611,4,2020,Oklahoma,5,90.48
22612,4,2020,Arkansas,5,62.67
22614,4,2020,Oklahoma,2,15.63
22616,4,2020,Oklahoma,28,134.38
