lead_id,month,year,state,numberOfAppointments
29497,6,2020,Arkansas,1
29512,6,2020,Arkansas,1
29534,7,2020,Arkansas,5
29550,7,2020,Arkansas,1
29552,7,2020,Arkansas,4
29558,7,2020,Arkansas,3
29560,7,2020,Oklahoma,1
29563,7,2020,Arkansas,1
29574,7,2020,Oklahoma,1
29589,7,2020,Missouri,2
29591,7,2020,Arkansas,1
29623,7,2020,Oklahoma,1
29625,7,2020,Arkansas,1
29641,7,2020,Arkansas,1
29646,7,2020,Oklahoma,1
29674,7,2020,Arkansas,2
29692,7,2020,Arkansas,1
29705,7,2020,Arkansas,3
29734,7,2020,Oklahoma,1
29737,7,2020,Oklahoma,2
29740,7,2020,Arkansas,1
29743,7,2020,Arkansas,1
29746,7,2020,Oklahoma,1
29749,7,2020,Oklahoma,4
29755,7,2020,Arkansas,1
29761,7,2020,Arkansas,2
29765,7,2020,Arkansas,4
29772,7,2020,Oklahoma,1
29776,7,2020,Oklahoma,3
29777,7,2020,Arkansas,2
29782,7,2020,Oklahoma,3
29813,7,2020,Oklahoma,1
29817,7,2020,Oklahoma,2
29825,7,2020,Oklahoma,1
29839,7,2020,Arkansas,2
29841,7,2020,Oklahoma,2
29842,7,2020,Oklahoma,1
29850,7,2020,Arkansas,1
29860,7,2020,Arkansas,1
29866,7,2020,Arkansas,1
29871,7,2020,Oklahoma,1
29878,7,2020,Arkansas,1
29892,7,2020,Arkansas,1
29899,7,2020,Oklahoma,1
29908,7,2020,Missouri,1
29909,7,2020,Oklahoma,1
29918,7,2020,Oklahoma,3
29939,7,2020,Arkansas,1
29940,7,2020,Oklahoma,1
29953,7,2020,Oklahoma,2
29956,7,2020,Oklahoma,1
29962,7,2020,Arkansas,1
29967,7,2020,Oklahoma,2
29971,7,2020,Arkansas,1
29973,7,2020,Oklahoma,8
29975,7,2020,Arkansas,2
29976,7,2020,Arkansas,1
29977,7,2020,Arkansas,1
29978,7,2020,Arkansas,2
29991,7,2020,Arkansas,1
29994,7,2020,Arkansas,1
30029,7,2020,Arkansas,1
30036,7,2020,Arkansas,1
30037,7,2020,Arkansas,8
30045,7,2020,Oklahoma,1
30046,7,2020,Oklahoma,2
30051,7,2020,Arkansas,7
30057,7,2020,Oklahoma,2
30058,7,2020,Oklahoma,1
30060,7,2020,Arkansas,1
30066,7,2020,Oklahoma,1
30067,7,2020,Missouri,1
30075,7,2020,Oklahoma,1
30080,7,2020,Oklahoma,1
30084,7,2020,Oklahoma,3
30088,7,2020,Oklahoma,1
30118,7,2020,Oklahoma,2
30146,7,2020,Arkansas,2
30150,7,2020,Oklahoma,1
30158,7,2020,Arkansas,3
30172,7,2020,Arkansas,1
30173,7,2020,Arkansas,1
30174,7,2020,Arkansas,2
30181,7,2020,Oklahoma,1
30194,7,2020,Arkansas,1
30199,7,2020,Arkansas,2
30210,7,2020,Arkansas,2
30211,7,2020,Arkansas,1
30217,7,2020,Arkansas,1
30220,7,2020,Arkansas,8
30235,7,2020,Oklahoma,1
30236,7,2020,Missouri,2
30240,7,2020,Arkansas,1
30243,7,2020,Arkansas,2
30245,7,2020,Arkansas,1
30247,7,2020,Oklahoma,2
30249,7,2020,Missouri,3
30254,7,2020,Arkansas,1
30258,7,2020,Oklahoma,2
30259,7,2020,Oklahoma,1
30263,7,2020,Oklahoma,1
30264,7,2020,Oklahoma,1
30267,7,2020,Arkansas,5
30272,7,2020,Oklahoma,1
30274,7,2020,Arkansas,1
30280,7,2020,Oklahoma,1
30283,7,2020,Arkansas,1
30294,7,2020,Arkansas,1
30300,7,2020,Oklahoma,1
30304,7,2020,Oklahoma,2
30307,7,2020,Arkansas,1
30317,7,2020,Oklahoma,2
30319,7,2020,Arkansas,1
30322,7,2020,Arkansas,1
30324,7,2020,Arkansas,5
30332,7,2020,Arkansas,2
30335,7,2020,Oklahoma,1
30336,7,2020,Oklahoma,1
30346,7,2020,Arkansas,2
30355,7,2020,Oklahoma,1
30363,7,2020,Arkansas,1
30368,7,2020,Arkansas,1
30376,7,2020,Arkansas,1
30383,7,2020,Arkansas,2
30387,7,2020,Oklahoma,1
30392,7,2020,Arkansas,1
30393,7,2020,Missouri,1
30395,7,2020,Oklahoma,1
30403,7,2020,Oklahoma,1
30405,7,2020,Oklahoma,2
30414,7,2020,Arkansas,4
30418,7,2020,Oklahoma,1
30419,7,2020,Arkansas,1
30426,7,2020,Oklahoma,1
30447,7,2020,Oklahoma,2
30468,7,2020,Arkansas,1
30470,7,2020,Arkansas,1
30473,7,2020,Arkansas,1
30481,7,2020,Arkansas,1
30483,7,2020,Arkansas,1
30489,7,2020,Oklahoma,2
30494,7,2020,Oklahoma,2
30498,7,2020,Arkansas,1
30500,7,2020,Missouri,1
30501,7,2020,Oklahoma,1
30509,7,2020,Arkansas,1
30510,7,2020,Oklahoma,2
30517,7,2020,Arkansas,3
30518,7,2020,Missouri,6
30521,7,2020,Oklahoma,1
30527,7,2020,Oklahoma,2
30530,7,2020,Arkansas,1
30540,7,2020,Oklahoma,1
30551,7,2020,Missouri,1
30568,7,2020,Arkansas,1
30571,7,2020,Oklahoma,1
30573,7,2020,Oklahoma,2
30594,7,2020,Missouri,2
30595,7,2020,Oklahoma,1
30596,7,2020,Arkansas,1
30597,7,2020,Oklahoma,1
30600,7,2020,Arkansas,3
30601,7,2020,Missouri,1
30602,7,2020,Missouri,1
30607,7,2020,Missouri,1
30614,7,2020,Oklahoma,2
30616,7,2020,Arkansas,1
30626,7,2020,Arkansas,4
30627,7,2020,Oklahoma,3
30635,7,2020,Oklahoma,3
30643,7,2020,Oklahoma,1
30645,7,2020,Arkansas,3
30646,7,2020,Oklahoma,1
30653,7,2020,Oklahoma,1
30663,7,2020,Arkansas,1
30668,7,2020,Arkansas,1
30670,7,2020,Arkansas,1
30671,7,2020,Oklahoma,1
30675,7,2020,Oklahoma,1
30676,7,2020,Arkansas,1
30678,7,2020,Oklahoma,1
30682,7,2020,Oklahoma,2
30687,7,2020,Arkansas,2
30693,7,2020,Arkansas,1
30699,7,2020,Arkansas,2
30709,7,2020,Missouri,1
30710,7,2020,Oklahoma,3
30712,7,2020,Oklahoma,1
30714,7,2020,Arkansas,1
30726,7,2020,Oklahoma,1
30727,7,2020,Oklahoma,2
30732,7,2020,Arkansas,1
30750,7,2020,Oklahoma,1
30769,7,2020,Missouri,2
30794,7,2020,Arkansas,1
30800,7,2020,Arkansas,3
30801,7,2020,Oklahoma,1
30808,7,2020,Oklahoma,12
30811,7,2020,Arkansas,4
30812,7,2020,Arkansas,1
30821,7,2020,Oklahoma,1
30822,7,2020,Arkansas,1
30824,7,2020,Oklahoma,4
30830,7,2020,Arkansas,2
30839,7,2020,Oklahoma,1
30843,7,2020,Oklahoma,2
30847,7,2020,Oklahoma,1
30865,7,2020,Oklahoma,1
30873,7,2020,Oklahoma,2
30879,7,2020,Oklahoma,1
30883,7,2020,Oklahoma,1
30886,7,2020,Oklahoma,1
30894,7,2020,Oklahoma,1
30896,7,2020,Missouri,1
30900,7,2020,Oklahoma,1
30906,7,2020,Arkansas,1
30913,7,2020,Oklahoma,1
30921,7,2020,Arkansas,1
30926,7,2020,Arkansas,2
30934,7,2020,Arkansas,1
30935,7,2020,Oklahoma,1
30937,7,2020,Arkansas,2
30960,7,2020,Arkansas,1
31001,7,2020,Arkansas,1
31005,7,2020,Arkansas,1
31008,7,2020,Arkansas,1
31016,7,2020,Arkansas,1
31032,7,2020,Oklahoma,1
31036,7,2020,Oklahoma,6
31044,7,2020,Arkansas,1
31048,7,2020,Missouri,2
31076,7,2020,Oklahoma,1
31089,7,2020,Oklahoma,12
31092,7,2020,Missouri,1
31094,7,2020,Oklahoma,1
31096,7,2020,Oklahoma,1
31104,7,2020,Arkansas,1
31109,7,2020,Arkansas,4
31119,7,2020,Missouri,1
31125,7,2020,Oklahoma,1
31144,7,2020,Arkansas,3
31146,7,2020,Oklahoma,1
31159,7,2020,Oklahoma,1
31160,7,2020,Arkansas,3
31163,7,2020,Arkansas,1
31165,7,2020,Oklahoma,1
31166,7,2020,Oklahoma,1
31175,7,2020,Arkansas,2
31176,7,2020,Arkansas,2
31179,7,2020,Oklahoma,1
31182,7,2020,Oklahoma,1
31194,7,2020,Arkansas,1
31208,7,2020,Oklahoma,2
31220,7,2020,Oklahoma,1
31221,7,2020,Arkansas,1
31222,7,2020,Oklahoma,2
31230,7,2020,Arkansas,3
31238,7,2020,Arkansas,1
31241,7,2020,Arkansas,4
31242,7,2020,Arkansas,1
31243,7,2020,Oklahoma,1
31246,7,2020,Oklahoma,3
31262,7,2020,Oklahoma,1
31263,7,2020,Arkansas,1
31271,7,2020,Oklahoma,2
31279,7,2020,Arkansas,2
31289,7,2020,Oklahoma,6
31297,7,2020,Arkansas,1
31309,7,2020,Oklahoma,1
31310,7,2020,Missouri,1
31311,7,2020,Oklahoma,1
31321,7,2020,Oklahoma,1
31322,7,2020,Arkansas,4
31339,7,2020,Oklahoma,1
31360,7,2020,Oklahoma,1
31367,7,2020,Oklahoma,1
31369,7,2020,Oklahoma,1
31388,7,2020,Oklahoma,1
31389,7,2020,Oklahoma,2
31390,7,2020,Arkansas,1
31402,7,2020,Oklahoma,4
31403,7,2020,Oklahoma,4
31404,7,2020,Oklahoma,2
31421,7,2020,Arkansas,1
31425,7,2020,Oklahoma,1
31426,7,2020,Missouri,1
31427,7,2020,Arkansas,4
31443,7,2020,Arkansas,2
31450,7,2020,Arkansas,1
31465,7,2020,Oklahoma,1
31467,7,2020,Arkansas,1
31471,7,2020,Oklahoma,1
31472,7,2020,Arkansas,1
31482,7,2020,Arkansas,1
31486,7,2020,Arkansas,1
31490,7,2020,Arkansas,3
31491,7,2020,Missouri,1
31499,7,2020,Arkansas,3
31503,7,2020,Oklahoma,1
31504,7,2020,Arkansas,1
31509,7,2020,Oklahoma,3
31510,7,2020,Missouri,2
31516,7,2020,Arkansas,1
31521,7,2020,Arkansas,3
31528,7,2020,Arkansas,1
31532,7,2020,Arkansas,1
31534,7,2020,Oklahoma,1
31538,7,2020,Arkansas,1
31544,7,2020,Arkansas,1
31548,7,2020,Oklahoma,1
31555,7,2020,Oklahoma,3
31557,7,2020,Oklahoma,1
31570,7,2020,Oklahoma,2
31572,7,2020,Arkansas,1
31578,7,2020,Arkansas,2
31585,7,2020,Arkansas,1
31587,7,2020,Oklahoma,1
31591,7,2020,Arkansas,2
31610,7,2020,Oklahoma,1
31617,7,2020,Oklahoma,2
31620,7,2020,Arkansas,1
31628,7,2020,Missouri,1
31631,7,2020,Oklahoma,1
31635,7,2020,Oklahoma,1
31648,7,2020,Oklahoma,2
31661,7,2020,Oklahoma,2
31662,7,2020,Oklahoma,1
31664,7,2020,Oklahoma,1
31697,7,2020,Arkansas,1
31698,7,2020,Arkansas,2
31701,7,2020,Arkansas,1
31703,7,2020,Arkansas,2
31704,7,2020,Arkansas,3
31717,7,2020,Arkansas,2
31719,7,2020,Missouri,1
31720,7,2020,Oklahoma,1
31727,7,2020,Oklahoma,1
31733,7,2020,Arkansas,3
31736,7,2020,Oklahoma,1
31741,7,2020,Oklahoma,4
31748,7,2020,Arkansas,3
31757,7,2020,Arkansas,2
31762,7,2020,Oklahoma,3
31779,7,2020,Missouri,1
31780,7,2020,Oklahoma,2
31781,7,2020,Oklahoma,2
31782,7,2020,Missouri,1
31783,7,2020,Oklahoma,1
31795,7,2020,Oklahoma,1
31800,7,2020,Oklahoma,1
31801,7,2020,Oklahoma,2
31816,7,2020,Arkansas,1
31818,7,2020,Arkansas,1
31825,7,2020,Oklahoma,1
31826,7,2020,Oklahoma,1
31839,7,2020,Arkansas,1
31840,7,2020,Oklahoma,1
31852,7,2020,Arkansas,3
31860,7,2020,Arkansas,2
31868,7,2020,Arkansas,1
31871,7,2020,Arkansas,1
31872,7,2020,Missouri,1
31878,7,2020,Oklahoma,1
31889,7,2020,Oklahoma,1
31890,7,2020,Arkansas,1
31901,7,2020,Arkansas,2
31912,7,2020,Arkansas,1
31920,7,2020,Missouri,1
31922,7,2020,Arkansas,1
31929,7,2020,Missouri,1
31932,7,2020,Arkansas,1
31933,7,2020,Arkansas,2
31934,7,2020,Arkansas,1
31943,7,2020,Arkansas,1
31953,7,2020,Oklahoma,1
31956,7,2020,Oklahoma,1
31960,7,2020,Oklahoma,3
31967,7,2020,Missouri,1
31975,7,2020,Oklahoma,1
31978,7,2020,Arkansas,1
31990,7,2020,Oklahoma,1
31994,7,2020,Oklahoma,1
32007,7,2020,Arkansas,1
32008,7,2020,Arkansas,1
32013,7,2020,Missouri,1
32014,7,2020,Oklahoma,1
32020,7,2020,Oklahoma,1
32022,7,2020,Arkansas,1
32036,7,2020,Missouri,2
32039,7,2020,Oklahoma,1
32048,7,2020,Oklahoma,3
32050,7,2020,Arkansas,3
32067,7,2020,Arkansas,1
32072,7,2020,Arkansas,1
32074,7,2020,Oklahoma,2
32083,7,2020,Oklahoma,3
32085,7,2020,Arkansas,3
32108,7,2020,Arkansas,4
32129,7,2020,Oklahoma,1
32132,7,2020,Arkansas,1
32133,7,2020,Oklahoma,1
32135,7,2020,Oklahoma,1
32138,7,2020,Arkansas,2
32146,7,2020,Arkansas,1
32147,7,2020,Oklahoma,1
32156,7,2020,Arkansas,1
32159,7,2020,Arkansas,1
32161,7,2020,Arkansas,4
32175,7,2020,Missouri,1
32177,7,2020,Arkansas,2
32180,7,2020,Arkansas,2
32183,7,2020,Oklahoma,4
32184,7,2020,Arkansas,1
32187,7,2020,Oklahoma,1
32190,7,2020,Oklahoma,1
32192,7,2020,Oklahoma,1
32198,7,2020,Arkansas,1
32212,7,2020,Oklahoma,1
32217,7,2020,Arkansas,5
32225,7,2020,Missouri,1
32229,7,2020,Oklahoma,1
32246,7,2020,Oklahoma,1
32248,7,2020,Tennessee,2
32264,7,2020,Oklahoma,1
32268,7,2020,Oklahoma,1
32272,7,2020,Oklahoma,4
32273,7,2020,Oklahoma,2
32278,7,2020,Missouri,4
32281,7,2020,Oklahoma,1
32286,7,2020,Oklahoma,2
32288,7,2020,Arkansas,1
32289,7,2020,Oklahoma,2
32290,7,2020,Missouri,1
32303,7,2020,Oklahoma,1
32304,7,2020,Arkansas,1
32312,7,2020,Oklahoma,2
32315,7,2020,Arkansas,1
32330,7,2020,Missouri,2
32331,7,2020,Missouri,1
32343,7,2020,Arkansas,1
32345,7,2020,Oklahoma,1
32351,7,2020,Arkansas,1
32365,7,2020,Arkansas,1
32366,7,2020,Arkansas,2
32382,7,2020,Oklahoma,1
32393,7,2020,Missouri,1
32395,7,2020,Oklahoma,1
32399,7,2020,Oklahoma,2
32413,7,2020,Oklahoma,5
32418,7,2020,Arkansas,2
32429,7,2020,Arkansas,1
32430,7,2020,Oklahoma,1
32434,7,2020,Oklahoma,1
32435,7,2020,Oklahoma,1
32440,7,2020,Arkansas,1
32441,7,2020,Arkansas,1
32447,7,2020,Missouri,1
32448,7,2020,Arkansas,1
32473,7,2020,Arkansas,1
32482,7,2020,Oklahoma,1
32488,7,2020,Arkansas,1
32506,7,2020,Missouri,1
32508,7,2020,Oklahoma,1
32515,7,2020,Arkansas,2
32526,7,2020,Oklahoma,2
32529,7,2020,Arkansas,2
32532,7,2020,Oklahoma,4
32545,7,2020,Oklahoma,2
32554,7,2020,Arkansas,1
32556,7,2020,Oklahoma,1
32558,7,2020,Arkansas,2
32560,7,2020,Arkansas,1
32565,7,2020,Arkansas,1
32566,7,2020,Arkansas,1
32571,7,2020,Arkansas,1
32576,7,2020,Oklahoma,3
32599,7,2020,Arkansas,1
32616,7,2020,Oklahoma,1
32625,8,2020,Missouri,1
32628,8,2020,Missouri,1
32633,8,2020,Arkansas,1
32637,8,2020,Arkansas,1
32647,8,2020,Arkansas,1
32649,8,2020,Arkansas,1
32651,8,2020,Arkansas,1
32658,8,2020,Arkansas,1
32665,8,2020,Oklahoma,1
32672,8,2020,Oklahoma,1
32680,8,2020,Missouri,1
32683,8,2020,Missouri,1
32684,8,2020,Arkansas,1
32689,8,2020,Arkansas,1
32691,8,2020,Oklahoma,3
32694,8,2020,Oklahoma,1
32700,8,2020,Oklahoma,1
32718,8,2020,Missouri,1
32720,8,2020,Arkansas,1
32724,8,2020,Oklahoma,2
32729,8,2020,Missouri,1
32737,8,2020,Oklahoma,3
32738,8,2020,Arkansas,5
32742,8,2020,Oklahoma,3
32748,8,2020,Oklahoma,4
32755,8,2020,Arkansas,2
32766,8,2020,Arkansas,2
32767,8,2020,Missouri,4
32782,8,2020,Arkansas,1
32796,8,2020,Arkansas,1
32798,8,2020,Arkansas,2
32806,8,2020,Arkansas,1
32823,8,2020,Oklahoma,1
32835,8,2020,Oklahoma,1
32838,8,2020,Arkansas,1
32843,8,2020,Arkansas,3
32852,8,2020,Oklahoma,3
32854,8,2020,Missouri,1
32861,8,2020,Arkansas,1
32863,8,2020,Oklahoma,1
32866,8,2020,Oklahoma,1
32871,8,2020,Arkansas,1
32877,8,2020,Missouri,1
32882,8,2020,Arkansas,6
32887,8,2020,Oklahoma,2
32896,8,2020,Oklahoma,4
32905,8,2020,Arkansas,1
32908,8,2020,Arkansas,1
32909,8,2020,Arkansas,1
32929,8,2020,Arkansas,1
32931,8,2020,Missouri,1
32935,8,2020,Arkansas,1
32941,8,2020,Oklahoma,1
32943,8,2020,Arkansas,1
32950,8,2020,Oklahoma,2
32959,8,2020,Arkansas,6
32966,8,2020,Oklahoma,4
32967,8,2020,Arkansas,1
32971,8,2020,Oklahoma,1
32982,8,2020,Arkansas,2
32987,8,2020,Oklahoma,1
32996,8,2020,Arkansas,1
33008,8,2020,Oklahoma,4
33022,8,2020,Oklahoma,1
33024,8,2020,Missouri,1
33029,8,2020,Arkansas,2
33043,8,2020,Oklahoma,1
33045,8,2020,Arkansas,2
33046,8,2020,Arkansas,1
33051,8,2020,Oklahoma,1
33052,8,2020,Arkansas,1
33058,8,2020,Oklahoma,1
33068,8,2020,Oklahoma,1
33072,8,2020,Arkansas,1
33075,8,2020,Arkansas,2
33077,8,2020,Arkansas,1
33080,8,2020,Missouri,8
33089,8,2020,Missouri,1
33090,8,2020,Oklahoma,1
33092,8,2020,Arkansas,1
33095,8,2020,Arkansas,2
33097,8,2020,Oklahoma,1
33098,8,2020,Oklahoma,1
33099,8,2020,Oklahoma,1
33102,8,2020,Oklahoma,1
33106,8,2020,Oklahoma,2
33109,8,2020,Oklahoma,1
33110,8,2020,Missouri,2
33116,8,2020,Missouri,2
33120,8,2020,Arkansas,2
33121,8,2020,Arkansas,1
33122,8,2020,Arkansas,1
33124,8,2020,Oklahoma,2
33126,8,2020,Arkansas,1
33128,8,2020,Arkansas,2
33129,8,2020,Arkansas,1
33131,8,2020,Arkansas,3
33132,8,2020,Arkansas,2
33134,8,2020,Oklahoma,5
33138,8,2020,Arkansas,1
33144,8,2020,Oklahoma,2
33167,8,2020,Arkansas,1
33171,8,2020,Oklahoma,1
33180,8,2020,Arkansas,1
33190,8,2020,Missouri,1
33201,8,2020,Arkansas,1
33232,8,2020,Oklahoma,1
33240,8,2020,Arkansas,2
33241,8,2020,Oklahoma,6
33242,8,2020,Arkansas,1
33258,8,2020,Oklahoma,1
33275,8,2020,Oklahoma,1
33278,8,2020,Missouri,1
33285,8,2020,Oklahoma,2
33298,8,2020,Oklahoma,1
33308,8,2020,Oklahoma,1
33318,8,2020,Oklahoma,1
33329,8,2020,Oklahoma,1
33332,8,2020,Oklahoma,4
33335,8,2020,Oklahoma,1
33338,8,2020,Oklahoma,4
33350,8,2020,Oklahoma,3
33355,8,2020,Oklahoma,2
33360,8,2020,Oklahoma,3
33363,8,2020,Missouri,1
33369,8,2020,Oklahoma,2
33371,8,2020,Oklahoma,10
33373,8,2020,Arkansas,3
33380,8,2020,Oklahoma,1
33391,8,2020,Oklahoma,1
33405,8,2020,Oklahoma,1
33414,8,2020,Missouri,1
33419,8,2020,Arkansas,8
33420,8,2020,Arkansas,1
33423,8,2020,Oklahoma,1
33424,8,2020,Oklahoma,1
33427,8,2020,Oklahoma,1
33431,8,2020,Oklahoma,3
33433,8,2020,Oklahoma,1
33441,8,2020,Arkansas,2
33453,8,2020,Missouri,1
33462,8,2020,Arkansas,1
33471,8,2020,Arkansas,1
33474,8,2020,Arkansas,1
33478,8,2020,Arkansas,2
33484,8,2020,Oklahoma,1
33486,8,2020,Arkansas,1
33488,8,2020,Arkansas,1
33489,8,2020,Oklahoma,1
33514,8,2020,Oklahoma,1
33531,8,2020,Arkansas,1
33533,8,2020,Oklahoma,1
33538,8,2020,Arkansas,1
33548,8,2020,Arkansas,1
33550,8,2020,Arkansas,1
33567,8,2020,Arkansas,1
33571,8,2020,Arkansas,1
33596,8,2020,Oklahoma,2
33600,8,2020,Oklahoma,3
33604,8,2020,Arkansas,1
33608,8,2020,Missouri,1
33618,8,2020,Arkansas,5
33623,8,2020,Oklahoma,2
33627,8,2020,Oklahoma,1
33633,8,2020,Oklahoma,1
33646,8,2020,Oklahoma,1
33648,8,2020,Oklahoma,2
33652,8,2020,Oklahoma,2
33655,8,2020,Oklahoma,1
33657,8,2020,Arkansas,3
33667,8,2020,Oklahoma,3
33669,8,2020,Oklahoma,1
33676,8,2020,Oklahoma,1
33678,8,2020,Oklahoma,1
33679,8,2020,Arkansas,1
33697,8,2020,Arkansas,1
33708,8,2020,Oklahoma,1
33714,8,2020,Arkansas,1
33721,8,2020,Arkansas,1
33735,8,2020,Arkansas,2
33736,8,2020,Oklahoma,1
33740,8,2020,Oklahoma,1
33746,8,2020,Arkansas,1
33751,8,2020,Oklahoma,1
33754,8,2020,Arkansas,1
33759,8,2020,Oklahoma,1
33769,8,2020,Oklahoma,2
33773,8,2020,Oklahoma,1
33775,8,2020,Oklahoma,1
33778,8,2020,Oklahoma,1
33785,8,2020,Missouri,2
33790,8,2020,Missouri,1
33791,8,2020,Oklahoma,1
33819,8,2020,Oklahoma,1
33824,8,2020,Missouri,1
33831,8,2020,Oklahoma,1
33833,8,2020,Oklahoma,1
33839,8,2020,Oklahoma,1
33841,8,2020,Oklahoma,2
33843,8,2020,Oklahoma,1
33844,8,2020,Missouri,3
33851,8,2020,Oklahoma,3
33854,8,2020,Arkansas,2
33858,8,2020,Oklahoma,1
33861,8,2020,Arkansas,1
33866,8,2020,Oklahoma,1
33867,8,2020,Missouri,1
33871,8,2020,Oklahoma,1
33873,8,2020,Arkansas,1
33876,8,2020,Oklahoma,2
33877,8,2020,Arkansas,2
33879,8,2020,Arkansas,3
33882,8,2020,Arkansas,3
33883,8,2020,Arkansas,2
33888,8,2020,Oklahoma,1
33889,8,2020,Missouri,1
33890,8,2020,Arkansas,4
33894,8,2020,Missouri,1
33895,8,2020,Oklahoma,1
33900,8,2020,Arkansas,2
33907,8,2020,Missouri,1
33910,8,2020,Oklahoma,2
33913,8,2020,Missouri,1
33916,8,2020,Oklahoma,1
33921,8,2020,Arkansas,1
33923,8,2020,Arkansas,1
33932,8,2020,Oklahoma,2
33949,8,2020,Arkansas,1
33965,8,2020,Oklahoma,1
33966,8,2020,Oklahoma,1
33972,8,2020,Missouri,2
33986,8,2020,Oklahoma,2
33987,8,2020,Oklahoma,1
33990,8,2020,Missouri,2
33992,8,2020,Oklahoma,1
33994,8,2020,Arkansas,1
33995,8,2020,Oklahoma,1
33997,8,2020,Oklahoma,3
34014,8,2020,Oklahoma,1
34027,8,2020,Oklahoma,1
34029,8,2020,Oklahoma,1
34034,8,2020,Arkansas,2
34039,8,2020,Arkansas,1
34041,8,2020,Missouri,2
34042,8,2020,Oklahoma,2
34044,8,2020,Missouri,2
34081,8,2020,Arkansas,2
34090,8,2020,Arkansas,1
34104,8,2020,Arkansas,1
34119,8,2020,Oklahoma,1
34122,8,2020,Missouri,1
34124,8,2020,Oklahoma,1
34125,8,2020,Oklahoma,1
34129,8,2020,Arkansas,1
34134,8,2020,Oklahoma,1
34135,8,2020,Arkansas,3
34142,8,2020,Oklahoma,1
34145,8,2020,Oklahoma,1
34161,8,2020,Oklahoma,1
34164,8,2020,Oklahoma,1
34184,8,2020,Arkansas,1
34185,8,2020,Oklahoma,2
34186,8,2020,Oklahoma,2
34197,8,2020,Oklahoma,1
34211,8,2020,Oklahoma,1
34213,8,2020,Oklahoma,2
34221,8,2020,Tennessee,6
34222,8,2020,Arkansas,5
34223,8,2020,Arkansas,2
34241,8,2020,Arkansas,1
34243,8,2020,Oklahoma,1
34244,8,2020,Oklahoma,1
34250,8,2020,Arkansas,1
34251,8,2020,Oklahoma,1
34252,8,2020,Arkansas,1
34255,8,2020,Arkansas,1
34257,8,2020,Oklahoma,1
34263,8,2020,Oklahoma,1
34264,8,2020,Missouri,1
34281,8,2020,Oklahoma,1
34286,8,2020,Oklahoma,1
34294,8,2020,Arkansas,1
34295,8,2020,Arkansas,1
34299,8,2020,Arkansas,2
34302,8,2020,Oklahoma,1
34309,8,2020,Arkansas,1
34311,8,2020,Arkansas,1
34319,8,2020,Arkansas,1
34347,8,2020,Arkansas,1
34359,8,2020,Oklahoma,1
34382,8,2020,Arkansas,1
34410,8,2020,Oklahoma,2
34415,8,2020,Missouri,1
34425,8,2020,Arkansas,1
34437,8,2020,Arkansas,1
34443,8,2020,Oklahoma,2
34444,8,2020,Arkansas,1
34446,8,2020,Missouri,1
34459,8,2020,Arkansas,1
34471,8,2020,Arkansas,1
34472,8,2020,Oklahoma,3
34475,8,2020,Oklahoma,1
34485,8,2020,Oklahoma,1
34493,8,2020,Missouri,1
34499,8,2020,Oklahoma,1
34500,8,2020,Missouri,2
34504,8,2020,Oklahoma,1
34514,8,2020,Arkansas,1
34521,8,2020,Arkansas,1
34525,8,2020,Missouri,1
34526,8,2020,Arkansas,1
34529,8,2020,Arkansas,2
34532,8,2020,Arkansas,4
34533,8,2020,Arkansas,2
34534,8,2020,Arkansas,1
34542,8,2020,Arkansas,2
34544,8,2020,Oklahoma,2
34554,8,2020,Oklahoma,1
34562,8,2020,Oklahoma,1
34571,8,2020,Arkansas,1
34575,8,2020,Oklahoma,2
34589,8,2020,Oklahoma,2
34596,8,2020,Arkansas,1
34602,8,2020,Arkansas,1
34612,8,2020,Missouri,1
34617,8,2020,Missouri,1
34626,8,2020,Oklahoma,1
34627,8,2020,Oklahoma,1
34645,8,2020,Arkansas,1
34646,8,2020,Arkansas,1
34655,8,2020,Oklahoma,2
34661,8,2020,Arkansas,1
34665,8,2020,Oklahoma,1
34670,8,2020,Oklahoma,2
34681,8,2020,Missouri,7
34688,8,2020,Oklahoma,3
34690,8,2020,Oklahoma,1
34691,8,2020,Arkansas,1
34697,8,2020,Arkansas,1
34701,8,2020,Oklahoma,1
34707,8,2020,Missouri,1
34709,8,2020,Oklahoma,1
34728,8,2020,Oklahoma,1
34736,8,2020,Oklahoma,1
34737,8,2020,Oklahoma,1
34742,8,2020,Oklahoma,2
34745,8,2020,Oklahoma,3
34747,8,2020,Arkansas,3
34766,8,2020,Oklahoma,1
34773,8,2020,Missouri,2
34787,8,2020,Arkansas,1
34788,8,2020,Oklahoma,1
34801,8,2020,Arkansas,3
34805,8,2020,Oklahoma,1
34813,8,2020,Arkansas,1
34815,8,2020,Oklahoma,1
34817,8,2020,Arkansas,1
34818,8,2020,Arkansas,1
34822,8,2020,Oklahoma,1
34826,8,2020,Arkansas,1
34828,8,2020,Oklahoma,1
34833,8,2020,Arkansas,1
34836,8,2020,Oklahoma,1
34840,8,2020,Arkansas,3
34841,8,2020,Oklahoma,1
34848,8,2020,Oklahoma,1
34850,8,2020,Arkansas,1
34859,8,2020,Oklahoma,1
34864,8,2020,Oklahoma,1
34880,8,2020,Oklahoma,3
34889,8,2020,Oklahoma,2
34892,8,2020,Oklahoma,1
34901,8,2020,Arkansas,1
34906,8,2020,Arkansas,2
34911,8,2020,Missouri,1
34950,8,2020,Arkansas,1
